"This data should be cited as: Sachs, J., Schmidt-Traub, G., Kroll, C., Lafortune, G., Fuller, G. (2019): Sustainable Development Report 2019. New York: Bertelsmann Stiftung and Sustainable Development Solutions Network (SDSN).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,id,2019 Global Index Score (0-100),2019 Global Index Rank,Percentage missing values,Regional Score (0-100),Spillover Score (0-100),UN region name,Regions used for the SDG Index & Dashboard,Income Group in 2019,"Country is an OECD member, yes=1 no=0",Country is member of G20,Population in 2019,"GDP per capita, PPP in 2017",Goal 1 Dashboard,Goal 1 Trend,Goal 2 Dashboard,Goal 2 Trend,Goal 3 Dashboard,Goal 3 Trend,Goal 4 Dashboard,Goal 4 Trend,Goal 5 Dashboard,Goal 5 Trend,Goal 6 Dashboard,Goal 6 Trend,Goal 7 Dashboard,Goal 7 Trend,Goal 8 Dashboard,Goal 8 Trend,Goal 9 Dashboard,Goal 9 Trend,Goal 10 Dashboard,Goal 10 Trend,Goal 11 Dashboard,Goal 11 Trend,Goal 12 Dashboard,Goal 13 Dashboard,Goal 13 Trend,Goal 14 Dashboard,Goal 14 Trend,Goal 15 Dashboard,Goal 15 Trend,Goal 16 Dashboard,Goal 16 Trend,Goal 17 Dashboard,Goal 17 Trend,Poverty headcount ratio at $1.90/day (% population),impute_sdg1_wpc,Normalized Score sdg1_wpc,Dashboard Color sdg1_wpc,Trend sdg1_wpc,Poverty headcount ratio at $3.20/day (% population),impute_sdg1_320pov,Normalized Score sdg1_320pov,Dashboard Color sdg1_320pov,Trend sdg1_320pov,"OECD only: Poverty rate after taxes and transfers, Poverty line 50% (% populatio",Dashboard Color sdg1_oecdpov,Trend sdg1_oecdpov,Prevalence of undernourishment (% population),impute_sdg2_undernsh,Normalized Score sdg2_undernsh,Dashboard Color sdg2_undernsh,Trend sdg2_undernsh,Prevalence of stunting (low height-for-age) in children under 5 years of age (%),impute_sdg2_stunting,Normalized Score sdg2_stunting,Dashboard Color sdg2_stunting,Trend sdg2_stuntihme,Prevalence of wasting in children under 5 years of age (%),impute_sdg2_wasting,Normalized Score sdg2_wasting,Dashboard Color sdg2_wasting,Trend sdg2_wasteihme,"Prevalence of obesity, BMI ≥ 30 (% adult population)",Normalized Score sdg2_obesity,Dashboard Color sdg2_obesity,Trend sdg2_obesity,Cereal yield (t/ha),Normalized Score sdg2_crlyld,Dashboard Color sdg2_crlyld,Trend sdg2_crlyld,Sustainable Nitrogen Management Index,Normalized Score sdg2_nue,Dashboard Color sdg2_nue,OECD only: Yield gap closure (%),Dashboard Color sdg2_yieldgap,Human Trophic Level (best 2 - 3 worst),Normalized Score sdg2_trophic,Dashboard Color sdg2_trophic,Trend sdg2_trophic,"Maternal mortality rate (per 100,000 live births) ",Normalized Score sdg3_matmort,Dashboard Color sdg3_matmort,Trend sdg3_matmort,"Neonatal mortality rate (per 1,000 live births)",Normalized Score sdg3_neonat,Dashboard Color sdg3_neonat,Trend sdg3_neonat,"Mortality rate, under-5 (per 1,000 live births)",Normalized Score sdg3_u5mort,Dashboard Color sdg3_u5mort,Trend sdg3_u5mort,"Incidence of tuberculosis (per 100,000 population)",Normalized Score sdg3_tb,Dashboard Color sdg3_tb,Trend sdg3_tb,"New HIV infections (per 1,000)",impute_sdg3_hiv,Normalized Score sdg3_hiv,Dashboard Color sdg3_hiv,Trend sdg3_hiv,"Age-standardised death rate due to cardiovascular disease, cancer, diabetes, and",Normalized Score sdg3_ncds,Dashboard Color sdg3_ncds,Trend sdg3_ncds,Age-standardised death rate attributable to household air pollution and ambient ,Normalized Score sdg3_pollmort,Dashboard Color sdg3_pollmort,"Traffic deaths rate (per 100,000 population)",Normalized Score sdg3_traffic,Dashboard Color sdg3_traffic,Trend sdg3_traffic,Life Expectancy at birth (years),Normalized Score sdg3_lifee,Dashboard Color sdg3_lifee,Trend sdg3_lifee,"Adolescent fertility rate (births per 1,000 women ages 15-19)",Normalized Score sdg3_fertility,Dashboard Color sdg3_fertility,Trend sdg3_fertility,Births attended by skilled health personnel (%),Normalized Score sdg3_births,Dashboard Color sdg3_births,Trend sdg3_births,Percentage of surviving infants who received 2 WHO-recommended vaccines (%),Normalized Score sdg3_vac,Dashboard Color sdg3_vac,Trend sdg3_vac,Universal Health Coverage Tracer Index (0-100),Normalized Score sdg3_uhc,Dashboard Color sdg3_uhc,Trend sdg3_uhc,"Subjective Wellbeing (average ladder score, 0-10)",Normalized Score sdg3_swb,Dashboard Color sdg3_swb,Trend sdg3_swb,OECD only: Gap in life expectancy at birth among regions (years),Dashboard Color sdg3_region,OECD only: Gap in self-reported health by income (0-100),Dashboard Color sdg3_incomeg,Trend sdg3_incomeg,OECD only: Daily smokers (% population age 15+),Dashboard Color sdg3_smoke,Trend sdg3_smoke,Net primary enrolment rate (%),Normalized Score sdg4_primary,Dashboard Color sdg4_primary,Trend sdg4_primary,Lower secondary completion rate (%),impute_sdg4_second,Normalized Score sdg4_second,Dashboard Color sdg4_second,Trend sdg4_second,"Literacy rate of 15-24 year olds, both sexes (%)",Normalized Score sdg4_literacy,Dashboard Color sdg4_literacy,OECD only: Enrollment in early childhood learning program (% ages 4-6),Dashboard Color sdg4_earlyedu,OECD only: Population age 25-34 with tertiary education (%),Dashboard Color sdg4_tertiary,Trend sdg4_tertiary,OECD only: PISA score (0-600),Dashboard Color sdg4_pisa,OECD only: Percentage of variation in science performance explained by students',Dashboard Color sdg4_socioec,OECD only: Students performing below level 2 in science (%),Dashboard Color sdg4_science,OECD only: Resilient students (%),Dashboard Color sdg4_resil,Demand for family planning satisfied by modern methods (% women married or in un,impute_sdg5_familypl,Normalized Score sdg5_familypl,Dashboard Color sdg5_familypl,Trend sdg5_fplmodel,Ratio of female to male mean years of schooling of population age 25 and above ,Normalized Score sdg5_edat,Dashboard Color sdg5_edat,Trend sdg5_edat,Ratio of female to male labour force participation rate,Normalized Score sdg5_lfpr,Dashboard Color sdg5_lfpr,Trend sdg5_lfpr,Seats held by women in national parliaments (%),Normalized Score sdg5_parl,Dashboard Color sdg5_parl,Trend sdg5_parl,"OECD only: Gender wage gap (Total, % male median wage)",Dashboard Color sdg5_paygap,Trend sdg5_paygap,OECD only: Gender gap in minutes spent per day doing unpaid work (minutes),Dashboard Color sdg5_unpaid,Population using at least basic drinking water services (%),Normalized Score sdg6_water,Dashboard Color sdg6_water,Trend sdg6_water,Population using at least basic sanitation services (%),Normalized Score sdg6_sanita,Dashboard Color sdg6_sanita,Trend sdg6_sanita,Freshwater withdrawal as % total renewable water resources,Normalized Score sdg6_freshwat,Dashboard Color sdg6_freshwat,Imported groundwater depletion (m3/year/capita),Normalized Score sdg6_gwd,Dashboard Color sdg6_gwd,Anthropogenic wastewater that receives treatment (%),Normalized Score sdg6_wastewat,Dashboard Color sdg6_wastewat,OECD only: Population using safely managed water services (%),Dashboard Color sdg6_safewat,Trend sdg6_safewat,OECD only: Population using safely managed sanitation services (%),Dashboard Color sdg6_safesan,Trend sdg6_safesan,Access to electricity (% population),Normalized Score sdg7_elecac,Dashboard Color sdg7_elecac,Trend sdg7_elecac,Access to clean fuels & technology for cooking (% population),Normalized Score sdg7_cleanfuel,Dashboard Color sdg7_cleanfuel,Trend sdg7_cleanfuel,CO2 emissions from fuel combustion / electricity output (MtCO2/TWh),Normalized Score sdg7_co2twh,Dashboard Color sdg7_co2twh,Trend sdg7_co2twh,OECD only: Share of renewable energy in total final energy consumption (%),Dashboard Color sdg7_ren,Trend sdg7_ren,Adjusted Growth (%),Normalized Score sdg8_adjgrowth,Dashboard Color sdg8_adjgrowth,"Prevalence of Modern Slavery (victims per 1,000 population)",impute_sdg8_slavery,Normalized Score sdg8_slavery,Dashboard Color sdg8_slavery,Adults (15 years and older) with an account at a bank or other financial institu,Normalized Score sdg8_accounts,Dashboard Color sdg8_accounts,Trend sdg8_accounts,Unemployment rate (% total labor force),Normalized Score sdg8_unemp,Dashboard Color sdg8_unemp,Trend sdg8_unemp,"Fatal work-related accidents embodied in imports (deaths per 100,000)",Normalized Score sdg8_impacc,Dashboard Color sdg8_impacc,OECD only: Employment-to-Population ratio (%),Dashboard Color sdg8_empop,Trend sdg8_empop,"OECD only: Youth not in employment, education or training (NEET) (%)",Dashboard Color sdg8_yneet,Trend sdg8_yneet,Population using the internet (%),Normalized Score sdg9_intuse,Dashboard Color sdg9_intuse,Trend sdg9_intuse,Mobile broadband subscriptions (per 100 inhabitants),Normalized Score sdg9_mobuse,Dashboard Color sdg9_mobuse,Trend sdg9_mobuse,Logistics performance index: Quality of trade and transport-related infrastructu,Normalized Score sdg9_lpi,Dashboard Color sdg9_lpi,Trend sdg9_lpi,The Times Higher Education Universities Ranking : Average score of top 3 univers,impute_sdg9_qs,Normalized Score sdg9_qs,Dashboard Color sdg9_qs,"Number of scientific and technical journal articles (per 1,000 population)",Normalized Score sdg9_articles,Dashboard Color sdg9_articles,Trend sdg9_articles,Research and development expenditure (% GDP),impute_sdg9_rdex,Normalized Score sdg9_rdex,Dashboard Color sdg9_rdex,Trend sdg9_rdex,"OECD only: Research and development researchers (per 1,000 employed)",Dashboard Color sdg9_rdres,Trend sdg9_rdres,OECD only: Triadic Patent Families filed (per million population),Dashboard Color sdg9_patents,Trend sdg9_patents,OECD only: Gap in internet access by income (%),Dashboard Color sdg9_netacc,Trend sdg9_netacc,OECD only: Women in science and engineering (%),Dashboard Color sdg9_womensci,Gini Coefficient adjusted for top income (1-100),impute_sdg10_adjgini,Normalized Score sdg10_adjgini,Dashboard Color sdg10_adjgini,Trend sdg10_adjgini,OECD only: Palma ratio,Dashboard Color sdg10_palma,Trend sdg10_palma,OECD only: Elderly Poverty Rate (%),Dashboard Color sdg10_elder,Trend sdg10_elder,Annual mean concentration of particulate matter of less than 2.5 microns of diam,Normalized Score sdg11_pm25,Dashboard Color sdg11_pm25,Trend sdg11_pm25,"Improved water source, piped (% urban population with access)",Normalized Score sdg11_pipedwat,Dashboard Color sdg11_pipedwat,Trend sdg11_pipedwat,Satisfaction with public transport (%),Normalized Score sdg11_transport,Dashboard Color sdg11_transport,Trend sdg11_transport,OECD only: Rent overburden rate (%),Dashboard Color sdg11_rentover,Municipal Solid Waste (kg/day/capita),Normalized Score sdg12_msw,Dashboard Color sdg12_msw,E-waste generated (kg/capita),Normalized Score sdg12_ewaste,Dashboard Color sdg12_ewaste,Production-based SO2 emissions (kg/capita),Normalized Score sdg12_prodso2,Dashboard Color sdg12_prodso2,Imported SO2 emissions (kg/capita) ,Normalized Score sdg12_so2,Dashboard Color sdg12_so2,Nitrogen production footprint (kg/capita),Normalized Score sdg12_prodnitro,Dashboard Color sdg12_prodnitro,Net imported emissions of reactive nitrogen (kg/capita),Normalized Score sdg12_reacnitro,Dashboard Color sdg12_reacnitro,OECD only: Non-Recycled Municipal Solid Waste (kg/day/capita),Dashboard Color sdg12_mswrecycl,Energy-related CO2 emissions per capita (tCO2/capita),Normalized Score sdg13_co2pc,Dashboard Color sdg13_co2pc,Trend sdg13_co2pc,"Imported CO2 emissions, technology-adjusted (tCO2/capita)",Normalized Score sdg13_co2import,Dashboard Color sdg13_co2import,"People affected by climate-related disasters (per 100,000 population)",Normalized Score sdg13_affected,Dashboard Color sdg13_affected,CO2 emissions embodied in fossil fuel exports (kg/capita),Normalized Score sdg13_co2export,Dashboard Color sdg13_co2export,"OECD only: Effective Carbon Rate from all non-road energy, excluding emissions f",Dashboard Color sdg13_ecr,Mean area that is protected in marine sites important to biodiversity (%) ,Normalized Score sdg14_cpma,Dashboard Color sdg14_cpma,Trend sdg14_cpma,Ocean Health Index Goal - Clean Waters (0-100),Normalized Score sdg14_cleanwat,Dashboard Color sdg14_cleanwat,Trend sdg14_cleanwat,Percentage of Fish Stocks overexploited or collapsed by EEZ (%),Normalized Score sdg14_fishstocks,Dashboard Color sdg14_fishstocks,Trend sdg14_fishstocks,Fish caught by trawling (%),Normalized Score sdg14_trawl,Dashboard Color sdg14_trawl,Trend sdg14_trawl,Mean area that is protected in terrestrial sites important to biodiversity (%),Normalized Score sdg15_cpta,Dashboard Color sdg15_cpta,Trend sdg15_cpta,Mean area that is protected in freshwater sites important to biodiversity (%),Normalized Score sdg15_cpfa,Dashboard Color sdg15_cpfa,Trend sdg15_cpfa,Red List Index of species survival (0-1),Normalized Score sdg15_redlist,Dashboard Color sdg15_redlist,Trend sdg15_redlist,Permanent Deforestation (5 year average annual %),impute_sdg15_forchg,Normalized Score sdg15_forchg,Dashboard Color sdg15_forchg,Imported biodiversity threats (threats per million population),Normalized Score sdg15_impbiothr,Dashboard Color sdg15_impbiothr,"Homicides (per 100,000 population)",Normalized Score sdg16_homicides,Dashboard Color sdg16_homicides,Trend sdg16_homicides,Unsentenced detainees (%),Normalized Score sdg16_detain,Dashboard Color sdg16_detain,Trend sdg16_detain,Proportion of the population who feel safe walking alone at night in the city or,Normalized Score sdg16_safe,Dashboard Color sdg16_safe,Trend sdg16_safe,Property Rights (1-7),Normalized Score sdg16_prs,Dashboard Color sdg16_prs,"Birth registrations with civil authority, children under 5 years of age (%)",Normalized Score sdg16_u5reg,Dashboard Color sdg16_u5reg,Corruption Perception Index (0-100),Normalized Score sdg16_cpi,Dashboard Color sdg16_cpi,Trend sdg16_cpi,Children 5–14 years old involved in child labour (%),impute_sdg16_clabor,Normalized Score sdg16_clabor,Dashboard Color sdg16_clabor,Transfers of major conventional weapons (exports) (constant 1990 US$ million per,impute_sdg16_weaponsexp,Normalized Score sdg16_weaponsexp,Dashboard Color sdg16_weaponsexp,Freedom of Press Index (best 0 - 100 worst),Normalized Score sdg16_rsf,Dashboard Color sdg16_rsf,Trend sdg16_rsf,"OECD only: Prison Population (per 100,000 people)",Dashboard Color sdg16_prison,Trend sdg16_prison,Government Health and Education spending (% GDP),impute_sdg17_govex,Normalized Score sdg17_govex,Dashboard Color sdg17_govex,Trend sdg17_govex,For high-income and all OECD DAC countries: International concessional public fi,Normalized Score sdg17_oda,Dashboard Color sdg17_oda,Trend sdg17_oda,Other countries : Government Revenue excluding Grants (% GDP),Normalized Score sdg17_govrev,Dashboard Color sdg17_govrev,Trend sdg17_govrev,Tax Haven Score (best 0-5 worst),impute_sdg17_taxhaven,Normalized Score sdg17_taxhaven,Dashboard Color sdg17_taxhaven,OECD only: Financial Secrecy Score (best 0-100 worst),Dashboard Color sdg17_secrecy,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,Goal 1 Regional Score,Goal 2 Regional Score,Goal 3 Regional Score,Goal 4 Regional Score,Goal 5 Regional Score,Goal 6 Regional Score,Goal 7 Regional Score,Goal 8 Regional Score,Goal 9 Regional Score,Goal 10 Regional Score,Goal 11 Regional Score,Goal 12 Regional Score,Goal 13 Regional Score,Goal 14 Regional Score,Goal 15 Regional Score,Goal 16 Regional Score,Goal 17 Regional Score
Afghanistan,AFG,49.6,153.0,11.3,70.4,94.5,Asia,E. Europe & C. Asia,LIC,0,,37209007,1796.392531,gray,.,red,→,red,→,red,.,red,→,red,➚,orange,.,red,→,red,→,gray,.,red,→,green,yellow,↑,gray,.,red,↓,red,→,red,↓,,1.00,,,,,1.00,,,,,,,30.30,,28.37,red,↓,40.90,,18.53,red,→,9.50,,41.72,orange,↑,5.50,91.64,green,↑,1.98,21.21,orange,↓,,,,,,2.23,56.09,yellow,→,396.00,51.57,red,↑,39.20,1.30,red,➚,67.90,48.78,red,➚,189.00,66.31,red,→,0.03,1.00,99.45,green,,29.80,5.53,red,→,211.00,42.79,red,15.20,60.66,orange,→,62.70,30.00,red,→,68.79,51.65,red,↑,50.50,35.63,red,➚,62.00,35.59,red,↓,46.01,12.64,red,→,2.69,0.00,red,↓,,,,,,,,,,,,,54.14,,44.07,red,,46.99,3.27,red,,,,,,,,,,,,,,42.10,,29.82,red,→,31.67,0.00,red,→,22.52,1.29,red,→,27.70,54.30,orange,→,,,,,,62.98,38.30,red,➚,39.22,32.69,red,→,43.67,64.38,yellow,16.40,61.65,orange,0.00,0.00,red,,,,,,,84.14,82.55,orange,↑,32.44,31.06,red,→,,,,,,,,-6.49,41.70,red,22.19,,0.00,red,14.89,7.49,red,→,8.81,67.29,orange,↓,0.03,99.54,green,,,,,,,11.45,9.46,red,→,16.04,14.85,red,➚,1.81,0.30,red,↓,0.00,1.00,0.00,orange,0.00,0.11,red,→,0.00,1.00,0.00,red,,,,,,,,,,,,,,,,,,,,,,,,56.91,37.29,red,→,30.46,25.94,red,→,45.26,39.38,orange,↓,,,,,,0.60,98.28,green,0.88,99.44,green,0.51,98.29,green,6.45,95.07,green,-44.77,100.00,green,,,0.40,98.30,green,↑,0.09,97.23,green,833.69,95.37,red,,,,,,,,,,,,,,,,,,,,,,6.14,1.62,red,→,0.11,0.11,red,→,0.84,59.27,orange,↓,0.00,1.00,100.00,green,0.26,99.38,green,6.35,83.96,red,,0.31,64.28,yellow,↓,12.53,0.00,red,↓,,,,42.30,34.95,red,16.00,3.97,red,➚,29.40,,25.19,red,0.00,1.00,100.00,green,37.28,61.03,yellow,→,,,,3.77,,25.16,red,↓,,,,,10.13,0.44,red,↓,0.00,1.00,100.00,green,,,,42.93,38.71,23.67,21.35,39.40,56.81,43.20,4.12,,34.20,98.22,96.96,,52.08,46.67,41.87,95.05,55.39,77.11,89.21,59.90,72.30,87.15,70.84,32.21,68.07,76.62,78.95,87.25,40.73,66.22,69.40,69.82
Angola,AGO,51.3,149.0,2.4,53.8,98.6,Africa,Africa,LMIC,0,,31787566,6051.579368,red,↓,red,➚,red,→,red,.,orange,→,red,→,red,➚,red,.,red,→,red,.,red,.,yellow,red,↑,red,→,yellow,→,red,.,orange,.,20.41,,71.89,red,↓,42.01,,18.43,red,↓,,,,23.90,,43.50,red,↑,37.60,,25.10,red,→,4.90,,69.94,green,↑,8.20,83.28,green,↑,0.93,8.75,red,➚,0.93,22.42,red,,,2.12,81.44,green,↑,477.00,41.57,red,➚,29.10,27.46,red,➚,81.10,38.43,red,↑,359.00,36.01,red,→,0.99,,82.00,orange,➚,16.50,66.82,yellow,↑,119.00,67.73,orange,24.40,30.49,red,↓,62.60,29.66,red,→,154.47,0.00,red,→,46.90,30.95,red,,42.00,1.69,red,↓,43.17,8.05,red,→,3.79,11.51,red,,,,,,,,,,77.45,51.19,red,,20.88,,3.52,red,,77.43,58.82,red,,,,,,,,,,,,,,24.20,,8.12,red,→,,,,,94.14,92.54,green,↑,30.50,60.04,yellow,↓,,,,,,41.01,1.68,red,→,39.43,32.92,red,→,0.68,100.00,green,2.14,95.21,green,0.00,0.00,red,,,,,,,40.52,34.57,red,→,48.05,46.99,red,→,2.08,64.69,red,↑,,,,-6.38,42.23,red,7.15,,67.49,orange,29.32,23.17,red,,8.54,68.33,orange,→,0.11,98.15,green,,,,,,,14.34,12.41,red,→,14.62,13.41,red,➚,1.86,2.38,red,↓,0.00,1.00,0.00,orange,0.00,0.06,red,→,,,,,,,,,,,,,,,,,42.70,1.00,57.18,red,,,,,,,,32.39,67.67,red,→,54.93,52.01,red,➚,32.21,18.19,red,,,,0.48,89.44,green,3.30,86.70,green,0.82,99.52,green,0.28,99.08,green,13.06,87.22,yellow,-1.07,100.00,green,,,1.34,94.36,green,↑,-0.44,100.00,green,986.39,94.52,red,11139.57,74.68,red,,,0.91,0.91,red,→,52.73,33.80,red,↓,10.85,88.04,green,↑,28.93,68.61,yellow,➚,28.37,24.91,orange,→,33.33,33.33,yellow,→,0.94,83.98,green,↑,0.21,,86.27,yellow,1.06,96.34,green,4.85,87.93,red,,0.47,41.03,orange,→,46.21,23.18,red,,2.42,0.00,red,25.00,15.45,red,19.00,7.94,red,➚,23.40,,40.46,red,0.00,1.00,100.00,green,38.35,59.50,orange,➚,,,,5.18,,34.52,orange,,,,,,16.36,21.20,orange,↓,0.00,1.00,100.00,green,,,45.16,47.78,33.74,37.84,53.57,45.96,48.75,59.88,5.65,57.18,45.96,93.66,90.89,47.84,64.97,41.72,51.91,32.67,46.64,44.50,49.36,51.58,50.75,34.94,63.25,14.56,46.61,58.92,92.10,91.09,54.51,67.74,54.20,60.89
Albania,ALB,70.3,60.0,1.2,70.4,89.7,Europe,E. Europe & C. Asia,UMIC,0,,2938428,11802.02257,yellow,↑,red,→,orange,➚,yellow,↑,orange,➚,orange,↑,yellow,↑,red,→,orange,➚,red,.,orange,➚,yellow,orange,↑,red,➚,yellow,➚,orange,➚,orange,.,0.27,,99.63,green,↑,3.05,,94.08,yellow,↑,,,,5.50,,87.00,green,↑,23.10,,53.98,red,→,9.40,,42.33,orange,➚,21.70,41.49,orange,↓,4.72,53.77,green,↑,0.97,18.83,red,,,2.36,25.05,orange,→,29.00,96.84,green,↑,6.10,87.05,green,↑,8.80,95.14,green,↑,20.00,96.43,yellow,→,0.03,,99.45,green,↑,17.00,64.52,yellow,↑,68.00,81.56,yellow,13.60,65.90,orange,➚,76.40,77.24,yellow,➚,20.68,86.74,green,↑,99.30,99.09,green,,96.00,93.22,green,↑,80.26,68.06,green,↑,5.00,39.64,orange,↑,,,,,,,,,96.50,92.43,yellow,↑,91.12,,89.17,green,↑,99.23,98.60,green,,,,,,,,,,,,,,12.90,,0.00,red,→,96.08,93.26,yellow,↑,72.71,65.24,green,↑,27.90,54.71,orange,↑,,,,,,91.39,85.66,yellow,↑,97.69,97.44,green,↑,6.47,100.00,green,5.97,86.19,yellow,16.94,16.94,orange,,,,,,,100.00,100.00,green,↑,77.42,76.96,yellow,↑,0.65,88.95,green,↑,,,,-1.12,68.94,yellow,6.87,,68.77,yellow,40.02,34.80,red,➚,15.13,42.39,red,↓,0.22,96.30,green,,,,,,,71.85,71.21,yellow,↑,69.31,68.88,yellow,↑,2.29,20.57,orange,↓,0.00,1.00,0.00,orange,0.07,2.97,orange,→,0.15,,4.17,red,,,,,,,,,,,,,41.78,,59.78,red,,,,,,,,18.20,85.25,orange,➚,92.36,91.86,yellow,→,57.09,58.59,orange,↑,,,0.77,81.39,green,7.10,70.39,yellow,7.84,89.17,green,7.85,73.93,yellow,15.60,84.20,yellow,-24.81,100.00,green,,,1.44,93.92,green,↑,0.67,79.02,yellow,469.02,97.39,orange,892.97,97.97,yellow,,,78.62,78.62,green,↑,57.28,40.17,red,➚,,,,,86.27,4.19,red,→,66.98,65.39,green,↑,89.51,89.51,green,↑,0.85,63.00,yellow,→,0.00,,99.87,green,4.83,82.03,green,2.70,93.64,yellow,↑,0.49,37.63,orange,→,65.93,57.78,yellow,↑,3.60,28.95,orange,98.60,98.42,green,36.00,30.42,red,→,5.10,,87.02,yellow,0.00,1.00,100.00,green,29.49,72.16,yellow,→,,,,6.33,,42.17,orange,,,,,,25.70,52.32,yellow,➚,0.00,1.00,100.00,green,,,96.85,46.06,82.21,93.40,53.30,77.25,88.64,62.24,27.97,59.78,78.57,83.18,92.08,40.99,79.96,67.34,64.83,95.05,55.39,77.11,89.21,59.90,72.30,87.15,70.84,32.21,68.07,76.62,78.95,87.25,40.73,66.22,69.40,69.82
Andorra,AND,,,,70.4,,Europe,E. Europe & C. Asia,HIC,0,,77072,,gray,.,yellow,.,gray,.,gray,.,yellow,.,green,↑,green,.,gray,.,orange,.,gray,.,yellow,.,gray,red,→,gray,.,orange,.,yellow,.,yellow,.,,,,,,,,,,,,,,1.17,1.00,,green,,2.58,1.00,,green,↑,0.70,1.00,,green,↑,25.60,,red,↓,,,,,,,,,,,,,,,,,,1.40,,green,↑,3.30,,green,↑,1.50,,green,↑,0.06,1.00,,green,,,,,,,,,,,,,,,,,,,,,,,,,99.00,,green,↑,93.89,,green,↑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.02,,green,↑,,,,,32.10,,yellow,↓,,,,,,100.00,,green,↑,100.00,,green,↑,0.00,,green,,,,98.00,,green,,,,,,,100.00,,green,↑,100.00,,green,↑,,,,,,,,,,,,,,,,,,,,,,,1.37,,yellow,,,,,,,98.87,,green,↑,55.64,,orange,↑,,,,,0.00,1.00,,orange,0.10,,orange,➚,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.31,,yellow,↑,100.00,,green,↑,,,,,,,,,,,,,,,,-10.85,,green,,,,,,,,,6.22,,red,→,3.73,,red,,,,,,,,,,,,,,,,,,,,,,,,,26.08,,orange,➚,,,,,0.92,,green,↑,,1.00,,,26.05,,red,0.00,,green,↑,0.41,,orange,↑,,,,,,,,100.00,,green,,,,,,,,,0.00,1.00,,green,22.21,,green,↑,,,,9.91,,,yellow,↑,,,,,,,,,0.00,1.00,,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
